1
4.65199000 -1.50835000 16.34040000
1.19935000 -3.11433000 4.38075000
6.82716000 -5.95017000 10.13530000
-4.30203000 -1.64993000 12.48730000
-2.11031000 0.43409200 7.35418000
-2.59265000 2.66059000 9.46482000
-1.56801000 3.96418000 12.46020000
5.13643000 -4.54162000 8.13943000
0.48292000 3.52400000 15.20580000
2.73737000 -6.52764000 14.55770000
4.99104000 3.42080000 11.76190000
6.68429000 0.71439100 11.70360000
3.07480000 1.58474000 6.96665000
5.59104000 -7.09135000 13.08330000
-2.11755000 -7.71168000 7.44592000
-0.90308600 -2.73082000 16.75450000
-2.91053000 -7.02368000 13.87270000
6.16887000 0.75037900 5.96119000
5.85808000 -2.79679000 5.67330000
-0.27211700 5.07208000 9.56291000
0.07545460 2.70527000 7.21417000
7.19338000 -1.44671000 14.44900000
8.32194000 0.30090800 8.76845000
3.53187000 -5.30045000 5.69002000
5.77298000 1.42798000 14.65800000
-0.57605200 0.72658100 17.07750000
1.81574000 4.88775000 12.24740000
-3.39134000 -0.66873700 15.36330000
8.97370000 -1.72000000 11.50670000
-2.95650000 -4.64049000 6.24829000
-5.35553000 -4.86484000 12.54580000
4.24243000 -7.38010000 8.54151000
-2.80832000 2.69837000 15.35490000
2.94750000 -8.50857000 11.54740000
-4.31444000 -5.92002000 9.39528000
2.95313000 1.50234000 16.81830000
2.98672000 3.99285000 8.98231000
-6.00603000 -2.86702000 9.83481000
7.95451000 -3.26733000 8.44985000
3.50755000 -0.55506900 4.29455000
5.83665000 2.68468000 8.81227000
-4.67572000 -1.59053000 6.78479000
0.14519400 -8.40122000 13.56340000
1.06202000 -8.16214000 8.72202000
1.84290000 -1.41150000 18.25360000
0.52283400 0.32947700 5.33890000
0.33710000 -5.96318000 5.81796000
2.30670000 -4.21557000 16.54290000
3.87301000 4.18843000 14.85810000
-3.47097000 -3.89210000 15.16990000
-0.29552800 -5.39162000 15.14120000
-4.05126000 1.49963000 12.46900000
7.92539000 -4.64449000 13.16760000
4.97878000 -4.24364000 14.75060000
-4.75838000 0.38464100 9.60192000
-1.96913000 -1.72738000 4.70487000
-1.87500000 -8.06375000 10.82230000
5.59900000 -1.34289000 15.26920000
4.84306000 -0.03424660 15.49240000
3.81053000 -0.14326300 16.33190000
3.53117000 -1.42011000 16.87760000
3.53766000 -2.88584000 16.15780000
4.77311000 -2.97220000 15.21280000
2.38023000 -4.05548000 5.19155000
2.24560000 -1.99909000 4.62199000
0.83572200 -1.28205000 5.03699000
0.80470600 -4.50970000 5.35199000
-0.17590700 -2.47333000 4.79616000
5.64959000 -4.78937000 8.63060000
6.15191000 -6.42685000 11.42820000
5.29301000 -6.56440000 9.59922000
7.16537000 -4.53220000 9.50013000
7.22898000 -5.20516000 11.33270000
-3.76576000 -1.21116000 13.40150000
-4.44811000 -2.63548000 12.58900000
-4.67953000 -2.13721000 11.69770000
-3.87873000 -2.61406000 13.32940000
-3.89942000 -0.56041800 12.64190000
-4.32877000 -1.01763000 11.31660000
-2.08515000 1.21946000 8.25378000
-1.12143000 1.15649000 7.44316000
-2.73019000 -0.23016900 7.20708000
-0.92544800 0.30767500 6.70650000
-3.02765000 0.14670500 8.19729000
-1.97002000 -0.28426400 6.63672000
-1.92210000 3.18120000 10.84010000
-1.62654000 3.36031000 9.47075000
-1.19575000 2.54724000 8.48418000
-3.09858000 2.00974000 10.93740000
-3.30677000 1.41952000 9.36320000
-0.48182400 3.60661000 13.71430000
